geonameid,asciiname,countrycode,latitude,longitude,feature code,population
4752229,Chester,US,37.35682,-77.44165,PPL,20987
4752665,Christiansburg,US,37.12985,-80.40894,PPLA2,21943
4753671,Colonial Heights,US,37.26804,-77.40726,PPLA2,17820
4754966,Culpeper,US,38.47318,-77.99666,PPLA2,17557
4755158,Dale City,US,38.63706,-77.31109,PPL,65969
4755280,Danville,US,36.58597,-79.39502,PPLA2,42082
4756955,East Hampton,US,37.03737,-76.33161,PPL,147993
4758023,Fairfax,US,38.84622,-77.30637,PPLA2,24013
4759968,Franconia,US,38.78206,-77.14637,PPL,18245
4760059,Fredericksburg,US,38.30318,-77.46054,PPLA2,28118
4760232,Front Royal,US,38.91817,-78.19444,PPLA2,15070
4761951,Great Falls,US,38.99817,-77.28832,PPL,15427
4762894,Hampton,US,37.02987,-76.34522,PPLA2,136454
4763231,Harrisonburg,US,38.44957,-78.86892,PPLA2,52538
4763793,Herndon,US,38.96955,-77.3861,PPL,24568
4764127,Highland Springs,US,37.54598,-77.32776,PPL,15711
4764826,Hopewell,US,37.30432,-77.2872,PPLA2,22378
4765520,Hybla Valley,US,38.74761,-77.08303,PPL,15801
4765553,Idylwood,US,38.89511,-77.21165,PPL,17288
4768351,Lake Ridge,US,38.68789,-77.29776,PPL,41058
4768678,Laurel,US,37.64292,-77.50887,PPL,16713
4769125,Leesburg,US,39.11566,-77.5636,PPLA2,51209
4769608,Lincolnia,US,38.81845,-77.14331,PPL,22855
4769667,Linton Hall,US,38.75984,-77.57499,PPL,35725
4770714,Lorton,US,38.70428,-77.22776,PPL,18610
4771075,Lynchburg,US,37.41375,-79.14225,PPLA2,79812
4771401,Manassas,US,38.75095,-77.47527,PPLA2,41764
4771414,Manassas Park,US,38.784,-77.46971,PPLA2,15726
4772354,McLean,US,38.93428,-77.17748,PPL,48115
4772566,Mechanicsville,US,37.60876,-77.37331,PPL,36348
4772735,Merrifield,US,38.87428,-77.22693,PPL,15212
4773677,Montclair,US,38.61095,-77.33971,PPL,19570
4776024,Newport News,US,37.08339,-76.46965,PPLA2,182385
4776222,Norfolk,US,36.84681,-76.28522,PPLA2,246393
4776970,Oakton,US,38.88095,-77.30082,PPL,34166
4778626,Petersburg,US,37.22793,-77.40193,PPLA2,32477
4779999,Portsmouth,US,36.83543,-76.29827,PPLA2,96201
4780011,Portsmouth Heights,US,36.82098,-76.36883,PPL,99049
4780837,Radford,US,37.13179,-80.57645,PPLA2,17403
4781530,Reston,US,38.96872,-77.3411,PPL,58404
4781708,Richmond,US,37.55376,-77.46026,PPLA,220289
4782167,Roanoke,US,37.27097,-79.94143,PPLA2,99897
4782864,Rose Hill,US,38.78872,-77.11276,PPL,20226
4784112,Salem,US,37.29347,-80.05476,PPLA2,25432
4785576,Short Pump,US,37.65042,-77.61249,PPL,24729
4786667,South Riding,US,38.92094,-77.50388,PPL,24256
4786714,South Suffolk,US,36.71709,-76.59023,PPL,80690
4787117,Springfield,US,38.78928,-77.1872,PPL,30484
4787440,Staunton,US,38.14991,-79.0732,PPLA2,24416
4787534,Sterling,US,39.00622,-77.4286,PPL,27822
4788145,Sudley,US,38.79289,-77.49749,PPL,16203
4788158,Suffolk,US,36.72836,-76.58496,PPLA2,88161
4790207,Tuckahoe,US,37.59015,-77.55638,PPL,44990
4790534,Tysons Corner,US,38.91872,-77.23109,PPL,19627
4791160,Vienna,US,38.90122,-77.26526,PPL,16522
4791259,Virginia Beach,US,36.85293,-75.97799,PPLA2,452745
4792522,Waynesboro,US,38.06847,-78.88947,PPLA2,21491
4792867,West Lynchburg,US,37.4032,-79.17808,PPL,65517
4792901,West Springfield,US,38.77261,-77.22109,PPL,22460
4793846,Williamsburg,US,37.2707,-76.70746,PPLA2,15052
4794120,Winchester,US,39.18566,-78.16333,PPLA2,27284
4794350,Wolf Trap,US,38.93983,-77.28609,PPL,16131
4794531,Woodlawn,US,38.71678,-77.13276,PPL,20804
4798308,Beckley,US,37.77817,-81.18816,PPLA2,17056
4801859,Charleston,US,38.34982,-81.63262,PPLA,49736
4802316,Clarksburg,US,39.28065,-80.34453,PPLA2,16152
4805404,Fairmont,US,39.48508,-80.14258,PPLA2,18733
4809537,Huntington,US,38.41925,-82.44515,PPLA2,48638
4813878,Martinsburg,US,39.45621,-77.96389,PPLA2,17700
4815352,Morgantown,US,39.62953,-79.9559,PPLA2,30708
4817641,Parkersburg,US,39.26674,-81.56151,PPLA2,30991
4828193,Sherwood,US,34.81509,-92.22432,PPL,30517
4828382,Franklin,US,39.48061,-86.05499,PPLA2,24598
4828890,Chillicothe,US,39.33312,-82.9824,PPLA2,21727
4829307,Bay City,US,28.98276,-95.9694,PPLA2,17598
4829762,Alabaster,US,33.24428,-86.81638,PPL,32707
4829791,Albertville,US,34.26783,-86.20878,PPL,21462
4830198,Anniston,US,33.65983,-85.83163,PPLA2,22347
4830668,Athens,US,34.80243,-86.97219,PPLA2,24966
4830796,Auburn,US,32.60986,-85.48078,PPL,62059
4832038,Glendale Heights,US,41.9146,-88.06486,PPL,34208
4832272,North Andover,US,42.6987,-71.13506,PPL,28222
4832294,Revere,US,42.40843,-71.01199,PPL,53422
4832353,Danbury,US,41.39482,-73.45401,PPL,84657
4832425,Darien,US,41.07871,-73.46929,PPL,20732
4832554,Inkster,US,42.2942,-83.30993,PPL,24672
4833320,Cleveland Heights,US,41.52005,-81.55624,PPL,44962
4833403,East Hartford,US,41.78232,-72.61203,PPL,51252
4833425,East Haven,US,41.27621,-72.86843,PPL,29257
4833505,East Norwalk,US,41.10565,-73.39845,PPL,84530
4834040,Enfield,US,41.97621,-72.59176,PPL,45212
4834157,Fairfield,US,41.14121,-73.26373,PPL,59052
4834272,Farmington,US,41.71982,-72.83204,PPL,25000
4835003,Glastonbury,US,41.71232,-72.60815,PPL,31876
4835512,Guilford,US,41.28899,-72.68176,PPL,22498
4835654,Hamden,US,41.39593,-72.89677,PPL,59847
4835797,Hartford,US,41.76371,-72.68509,PPLA,124006
4837278,Killingly Center,US,41.83871,-71.86924,PPL,17282
4837648,Ledyard,US,41.43982,-72.01424,PPL,15212
4838116,Madison,US,41.27954,-72.59843,PPL,19100
4838174,Manchester,US,41.77593,-72.52148,PPL,30577
4838204,Mansfield City,US,41.76593,-72.23369,PPL,26439
4838524,Meriden,US,41.53815,-72.80704,PPL,59988
4838633,Middletown,US,41.56232,-72.65065,PPL,46756
4838652,Milford,US,41.22232,-73.0565,PPL,52759
4838887,Montville Center,US,41.47899,-72.15119,PPL,20180
4839222,Naugatuck,US,41.48593,-73.05066,PPL,31538
4839292,New Britain,US,41.66121,-72.77954,PPL,72808
4839319,New Canaan,US,41.14676,-73.49484,PPL,19738
4839366,New Haven,US,41.30815,-72.92816,PPL,130322
4839416,New London,US,41.35565,-72.09952,PPL,27179
4839497,Newington,US,41.69788,-72.72371,PPL,30562
4839704,North Haven,US,41.39093,-72.85954,PPL,24093
4839745,North Stamford,US,41.13815,-73.54346,PPL,121230
4839822,Norwalk,US,41.1176,-73.4079,PPL,88485
4839843,Norwich,US,41.52426,-72.07591,PPL,39899
4840755,Plainfield,US,41.67649,-71.91507,PPL,15498
4840767,Plainville,US,41.67454,-72.85816,PPL,17328
4842818,Seymour,US,41.39676,-73.07594,PPL,16562
4842898,Shelton,US,41.31649,-73.09316,PPL,41296
4843353,South Windsor,US,41.82371,-72.6212,PPL,24412
4843362,Southbury,US,41.48148,-73.21317,PPL,19836
4843564,Stamford,US,41.05343,-73.53873,PPL,128874
4843786,Storrs,US,41.80843,-72.24952,PPL,15344
4843811,Stratford,US,41.18454,-73.13317,PPL,51384
4844309,Torrington,US,41.80065,-73.12122,PPL,34906
4844459,Trumbull,US,41.24287,-73.20067,PPL,36018
4845056,Wallingford,US,41.45704,-72.82316,PPL,17712
4845193,Waterbury,US,41.55815,-73.0515,PPL,108802
4845411,West Hartford,US,41.76204,-72.74204,PPL,63268
4845419,West Haven,US,41.27065,-72.94705,PPL,54927
4845519,West Torrington,US,41.81843,-73.14372,PPL,36000
4845585,Westport,US,41.14149,-73.3579,PPL,26391
4845612,Wethersfield,US,41.71427,-72.65259,PPL,26668
4845823,Willimantic,US,41.71065,-72.20813,PPL,17737
4845871,Wilton,US,41.19537,-73.4379,PPL,18062
4845898,Windham,US,41.69982,-72.15702,PPL,23072
4845920,Windsor,US,41.8526,-72.6437,PPL,28778
4845984,Wolcott,US,41.60232,-72.98677,PPL,16639
4846757,Altoona,US,41.64416,-93.46466,PPL,16984
4846834,Ames,US,42.03471,-93.61994,PPL,65060
4846960,Ankeny,US,41.72971,-93.60577,PPL,56764
4848489,Bettendorf,US,41.52448,-90.51569,PPL,35505
4849826,Burlington,US,40.80754,-91.11292,PPLA2,25410
4850699,Cedar Falls,US,42.52776,-92.44547,PPL,41255
4850751,Cedar Rapids,US,42.00833,-91.64407,PPLA2,130405
4852022,Clinton,US,41.84447,-90.18874,PPLA2,26064
4852065,Clive,US,41.60304,-93.72411,PPL,15447
4852640,Coralville,US,41.6764,-91.58045,PPL,20608
4852832,Council Bluffs,US,41.26194,-95.86083,PPLA2,62597
4853423,Davenport,US,41.52364,-90.57764,PPLA2,102582
4853828,Des Moines,US,41.60054,-93.60911,PPLA,210330
4854529,Dubuque,US,42.50056,-90.66457,PPLA2,58799
4857486,Fort Dodge,US,42.49747,-94.16802,PPLA2,24649
4861719,Indianola,US,41.35805,-93.55744,PPLA2,15467
4862034,Iowa City,US,41.66113,-91.53017,PPLA2,74220
4862760,Johnston,US,41.67304,-93.69772,PPL,20871
4866263,Marion,US,42.03417,-91.59768,PPL,37330
4866371,Marshalltown,US,42.04943,-92.90798,PPLA2,27620
4866445,Mason City,US,43.15357,-93.20104,PPLA2,27366
4868404,Muscatine,US,41.42447,-91.04321,PPLA2,23968
4868907,Newton,US,41.69971,-93.04798,PPLA2,15125
4869195,North Liberty,US,41.74918,-91.59795,PPL,15931
4870380,Ottumwa,US,41.02001,-92.4113,PPLA2,24624
4876523,Sioux City,US,42.49999,-96.40031,PPLA2,82821
4879890,Urbandale,US,41.62666,-93.71217,PPL,44062
4880889,Waterloo,US,42.49276,-92.34296,PPLA2,68460
4880981,Waukee,US,41.61166,-93.88523,PPL,18990
4881346,West Des Moines,US,41.57721,-93.71133,PPL,64113
4882920,Addison,US,41.9317,-87.98896,PPL,37208
4883012,Albany Park,US,41.96836,-87.72339,PPLX,52079
4883078,Algonquin,US,42.16558,-88.29425,PPL,30571
4883207,Alsip,US,41.66892,-87.73866,PPL,19346
4883555,Arlington Heights,US,42.08836,-87.98063,PPL,75926
4883679,Ashburn,US,41.74753,-87.71116,PPLX,42752
4883817,Aurora,US,41.76058,-88.32007,PPL,200661
4883904,Avondale,US,41.93892,-87.71117,PPLX,39721
4884141,Bartlett,US,41.99503,-88.18563,PPL,41545
4884192,Batavia,US,41.85003,-88.31257,PPL,26495
4884434,Bellwood,US,41.88142,-87.88312,PPL,19308
4884442,Belmont Cragin,US,41.9317,-87.76867,PPLX,79159
4884453,Belvidere,US,42.26391,-88.84427,PPLA2,25132
4884509,Bensenville,US,41.95503,-87.94007,PPL,18440
4884597,Berwyn,US,41.85059,-87.79367,PPL,56368
4885156,Bloomingdale,US,41.95753,-88.0809,PPL,22254
4885164,Bloomington,US,40.4842,-88.99369,PPLA2,78292
4885186,Blue Island,US,41.65726,-87.68005,PPL,23652
4885265,Bolingbrook,US,41.69864,-88.0684,PPL,74306
4885342,Bourbonnais,US,41.15376,-87.88754,PPL,18569
4885418,Bradley,US,41.14198,-87.86115,PPL,15617
4885565,Bridgeport,US,41.83809,-87.65116,PPLX,33878
4885573,Bridgeview,US,41.75003,-87.80422,PPL,16407
4885597,Brighton Park,US,41.81892,-87.69894,PPLX,44202
4885689,Brookfield,US,41.82392,-87.85173,PPL,18944
4885955,Buffalo Grove,US,42.15141,-87.95979,PPL,41496
4885983,Burbank,US,41.73392,-87.7795,PPL,29128
4886255,Calumet City,US,41.61559,-87.52949,PPL,37031
4886662,Carol Stream,US,41.91253,-88.13479,PPL,40356
4886676,Carpentersville,US,42.12114,-88.25786,PPL,38512
4886738,Cary,US,42.21197,-88.23814,PPL,17965
4887158,Champaign,US,40.11642,-88.24338,PPL,86096
4887284,Chatham,US,41.74115,-87.61255,PPLX,31392
4887398,Chicago,US,41.85003,-87.65005,PPLA2,2720546
4887442,Chicago Heights,US,41.50615,-87.6356,PPL,30284
4887463,Chicago Lawn,US,41.77503,-87.69644,PPLX,55551
4888015,Cicero,US,41.84559,-87.75394,PPL,83886
4888892,Country Club Hills,US,41.56809,-87.72033,PPL,16795
4889107,Crest Hill,US,41.55475,-88.09867,PPL,21153
4889229,Crystal Lake,US,42.24113,-88.3162,PPL,40448
4889426,Danville,US,40.12448,-87.63002,PPLA2,32108
4889447,Darien,US,41.75198,-87.97395,PPL,22256
4889553,DeKalb,US,41.92947,-88.75036,PPL,43211
4889668,Deerfield,US,42.17114,-87.84451,PPL,19019
4889772,Des Plaines,US,42.03336,-87.8834,PPL,58677
4889959,Dixon,US,41.83892,-89.47955,PPLA2,15319
4890009,Dolton,US,41.63892,-87.60727,PPL,23197
4890075,Douglas,US,41.83476,-87.61811,PPLX,20323
4890119,Downers Grove,US,41.80892,-88.01117,PPL,49732
4890507,East Garfield Park,US,41.88087,-87.70283,PPLX,20656
4890536,East Moline,US,41.50087,-90.4443,PPL,21350
4890549,East Peoria,US,40.66615,-89.5801,PPL,23080
4890701,Edgewater,US,41.98337,-87.66395,PPLX,54873
4890864,Elgin,US,42.03725,-88.28119,PPL,112111
4890925,Elk Grove Village,US,42.00392,-87.97035,PPL,33238
4891010,Elmhurst,US,41.89947,-87.94034,PPL,45957
4891051,Elmwood Park,US,41.92114,-87.80923,PPL,24840
4891176,Englewood,US,41.77976,-87.64588,PPLX,26121
4891382,Evanston,US,42.04114,-87.69006,PPL,75527
4891431,Evergreen Park,US,41.72059,-87.70172,PPL,19841
4893037,Frankfort,US,41.49587,-87.84866,PPL,18653
4893070,Franklin Park,US,41.93531,-87.86562,PPL,18312
4893171,Freeport,US,42.29669,-89.62123,PPLA2,24476
4893365,Gage Park,US,41.79503,-87.69616,PPLX,41202
4893392,Galesburg,US,40.94782,-90.37124,PPLA2,31273
4893591,Geneva,US,41.88753,-88.30535,PPLA2,21806
4893811,Glen Ellyn,US,41.87753,-88.06701,PPL,28201
4893886,Glenview,US,42.06975,-87.78784,PPL,47446
4894061,Goodings Grove,US,41.6292,-87.93089,PPL,18569
4894320,Grand Boulevard,US,41.81392,-87.61727,PPLX,22373
4894465,Grayslake,US,42.34447,-88.04175,PPL,20915
4894861,Gurnee,US,42.3703,-87.90202,PPL,31056
4895066,Hanover Park,US,41.99947,-88.14507,PPL,38333
4895298,Harvey,US,41.61003,-87.64671,PPL,25194
4895876,Highland Park,US,42.18169,-87.80034,PPL,29743
4896012,Hinsdale,US,41.80086,-87.93701,PPL,17628
4896075,Hoffman Estates,US,42.04281,-88.0798,PPL,52138
4896336,Homer Glen,US,41.60003,-87.93811,PPL,24395
4896353,Homewood,US,41.55726,-87.6656,PPL,19373
4896691,Huntley,US,42.16808,-88.42814,PPL,26005
4896728,Hyde Park,US,41.7942,-87.59394,PPLX,26893
4897543,Irving Park,US,41.95336,-87.73645,PPLX,56520
4898015,Joliet,US,41.52519,-88.0834,PPLA2,147861
4898182,Kankakee,US,41.12003,-87.86115,PPLA2,26676
4898401,Kenwood,US,41.8092,-87.59755,PPLX,17601
4898846,La Grange,US,41.80503,-87.86923,PPL,15723
4899012,Lake Forest,US,42.25863,-87.84063,PPL,19408
4899170,Lake Zurich,US,42.19697,-88.09341,PPL,19993
4899184,Lake in the Hills,US,42.18169,-88.33036,PPL,29024
4899340,Lansing,US,41.56476,-87.53893,PPL,28349
4899581,Lemont,US,41.67364,-88.00173,PPL,16788
4899739,Libertyville,US,42.28308,-87.95313,PPL,20436
4899911,Lincoln Park,US,41.9217,-87.64783,PPLX,66959
4899966,Lincoln Square,US,41.97587,-87.68922,PPLX,40761
4900080,Lisle,US,41.80114,-88.07479,PPL,22964
4900292,Lockport,US,41.58948,-88.05784,PPL,25175
4900358,Logan Square,US,41.92337,-87.69922,PPLX,73702
4900373,Lombard,US,41.88003,-88.00784,PPL,43797
4900579,Loves Park,US,42.32002,-89.05816,PPL,23455
4900611,Lower West Side,US,41.8542,-87.66561,PPLX,34410
4900801,Machesney Park,US,42.34724,-89.039,PPL,22927
4900817,Macomb,US,40.45921,-90.6718,PPLA2,18547
4901445,Matteson,US,41.50392,-87.7131,PPL,19195
4901514,Maywood,US,41.8792,-87.84312,PPL,24012
4901663,McHenry,US,42.33335,-88.26675,PPL,26657
4901710,McKinley Park,US,41.8317,-87.67366,PPLX,15612
4901868,Melrose Park,US,41.90059,-87.85673,PPL,25379
4902475,Mokena,US,41.52614,-87.88922,PPL,19923
4902476,Moline,US,41.5067,-90.51513,PPL,42681
4902559,Montgomery,US,41.73058,-88.3459,PPL,19489
4902667,Morgan Park,US,41.69031,-87.66672,PPLX,22924
4902754,Morton,US,40.61282,-89.45926,PPL,16306
4902763,Morton Grove,US,42.04059,-87.78256,PPL,23448
4902900,Mount Greenwood,US,41.69809,-87.70866,PPLX,18783
4903024,Mount Prospect,US,42.06642,-87.93729,PPL,54747
4903184,Mundelein,US,42.26308,-88.00397,PPL,31582
4903279,Naperville,US,41.78586,-88.14729,PPL,147100
4903360,Near North Side,US,41.90003,-87.6345,PPLX,85711
4903363,Near South Side,US,41.8567,-87.62477,PPLX,22401
4903466,New City,US,41.80753,-87.65644,PPLX,40997
4903535,New Lenox,US,41.51198,-87.96561,PPL,25800
4903730,Niles,US,42.01892,-87.80284,PPL,29876
4903780,Normal,US,40.5142,-88.99063,PPL,54373
4903818,North Aurora,US,41.80614,-88.3273,PPL,17456
4903858,North Center,US,41.95392,-87.67895,PPLX,34623
4903862,North Chicago,US,42.32558,-87.84118,PPL,29491
4903940,North Lawndale,US,41.86003,-87.71839,PPLX,35276
4903976,North Peoria,US,40.71754,-89.58426,PPL,113004
4904056,Northbrook,US,42.12753,-87.82895,PPL,33663
4904286,Oak Forest,US,41.60281,-87.74394,PPL,28074
4904365,Oak Lawn,US,41.71087,-87.75811,PPL,56781
4904381,Oak Park,US,41.88503,-87.7845,PPL,52287
4904937,Orland Park,US,41.63031,-87.85394,PPL,58619
4904996,Oswego,US,41.68281,-88.35146,PPL,33955
4905006,Ottawa,US,41.34559,-88.84258,PPLA2,18342
4905211,Palatine,US,42.1103,-88.03424,PPL,69308
4905263,Palos Hills,US,41.6967,-87.817,PPL,17565
4905337,Park Forest,US,41.49142,-87.67449,PPL,21954
4905367,Park Ridge,US,42.01114,-87.84062,PPL,37757
4905599,Pekin,US,40.56754,-89.64066,PPLA2,33223
4905687,Peoria,US,40.69365,-89.58899,PPLA2,115070
4906125,Plainfield,US,41.62697,-88.20395,PPL,42527
4906500,Portage Park,US,41.95781,-87.76506,PPLX,64841
4906882,Prospect Heights,US,42.0953,-87.93757,PPL,16386
4907907,Rock Island,US,41.50948,-90.57875,PPLA2,38620
4907959,Rockford,US,42.27113,-89.094,PPLA2,148278
4908033,Rogers Park,US,42.00864,-87.66672,PPLX,54402
4908052,Rolling Meadows,US,42.08419,-88.01313,PPL,24190
4908068,Romeoville,US,41.64753,-88.08951,PPL,39719
4908173,Roselle,US,41.98475,-88.07979,PPL,22994
4908236,Round Lake,US,42.35336,-88.09341,PPL,18461
4908237,Round Lake Beach,US,42.37169,-88.09008,PPL,27852
4908737,St. Charles,US,41.91419,-88.30869,PPL,32974
4910713,Schaumburg,US,42.03336,-88.08341,PPL,74693
4911418,Shorewood,US,41.52003,-88.20173,PPL,16747
4911600,Skokie,US,42.03336,-87.73339,PPL,64821
4911863,South Chicago,US,41.73977,-87.55425,PPL,28095
4911893,South Elgin,US,41.99419,-88.2923,PPL,22365
4911934,South Holland,US,41.60087,-87.60699,PPL,22043
4911951,South Lawndale,US,41.84364,-87.71255,PPLX,73826
4912013,South Shore,US,41.76198,-87.57783,PPLX,51451
4912499,Sterling,US,41.78864,-89.69622,PPL,15057
4912691,Streamwood,US,42.02558,-88.17841,PPL,40554
4913110,Sycamore,US,41.98892,-88.68675,PPLA2,17712
4913723,Tinley Park,US,41.57337,-87.78449,PPL,57143
4914557,Uptown,US,41.9659,-87.65262,PPLX,55137
4914570,Urbana,US,40.11059,-88.20727,PPLA2,42311
4914738,Vernon Hills,US,42.21947,-87.97952,PPL,26314
4914830,Villa Park,US,41.88975,-87.98895,PPL,21969
4915539,Wasco,US,41.93808,-88.40452,PPL,22560
4915545,Washington,US,40.70365,-89.40731,PPL,16664
4915734,Waukegan,US,42.36363,-87.84479,PPLA2,88475
4915963,West Chicago,US,41.88475,-88.20396,PPL,27447
4915987,West Elsdon,US,41.79392,-87.7245,PPLX,19219
4915989,West Englewood,US,41.77809,-87.66672,PPLX,32156
4916003,West Garfield Park,US,41.88059,-87.72922,PPLX,17742
4916028,West Lawn,US,41.77281,-87.72227,PPLX,32749
4916079,West Ridge,US,41.99975,-87.69284,PPLX,72211
4916118,West Town,US,41.89381,-87.67493,PPLX,86429
4916140,Westchester,US,41.85059,-87.882,PPL,16729
4916207,Westmont,US,41.79586,-87.97562,PPL,24941
4916288,Wheaton,US,41.86614,-88.10701,PPLA2,53715
4916311,Wheeling,US,42.13919,-87.92896,PPL,38079
4916732,Wilmette,US,42.07225,-87.72284,PPL,27413
4917067,Woodlawn,US,41.77948,-87.59949,PPLX,24150
4917089,Woodridge,US,41.74697,-88.05034,PPL,33370
4917123,Woodstock,US,42.31474,-88.4487,PPLA2,25189
4917298,Yorkville,US,41.64114,-88.44729,PPLA2,18451
4917358,Zion,US,42.44613,-87.83285,PPL,24117
4917592,Anderson,US,40.10532,-85.68025,PPLA2,55305
4919381,Crawfordsville,US,40.04115,-86.87445,PPLA2,16024
4919451,Crown Point,US,41.41698,-87.36531,PPLA2,28879
4919820,Dyer,US,41.4942,-87.52171,PPL,16051
4919857,East Chicago,US,41.6392,-87.45476,PPL,28699
4919987,Elkhart,US,41.68199,-85.97667,PPL,52348
4920423,Fort Wayne,US,41.1306,-85.12886,PPLA2,260326
4920473,Frankfort,US,40.27948,-86.51084,PPLA2,16060
4920607,Gary,US,41.59337,-87.34643,PPL,77156
4920808,Goshen,US,41.58227,-85.83444,PPLA2,32983
4920869,Granger,US,41.75338,-86.11084,PPL,30465
4920986,Griffith,US,41.52837,-87.42365,PPL,16378
4921100,Hammond,US,41.58337,-87.50004,PPL,77614
4921402,Highland,US,41.55365,-87.45198,PPL,22936
4921476,Hobart,US,41.53226,-87.25504,PPL,28404
4921725,Huntington,US,40.8831,-85.49748,PPLA2,17095
4922388,Kokomo,US,40.48643,-86.1336,PPLA2,57995
4922459,LaPorte,US,41.6106,-86.72252,PPL,22053
4922462,Lafayette,US,40.4167,-86.87529,PPLA2,71111
4922673,Lebanon,US,40.04837,-86.46917,PPLA2,15892
4922968,Logansport,US,40.75448,-86.35667,PPLA2,17793
4923210,Marion,US,40.55837,-85.65914,PPLA2,29081
4923482,Merrillville,US,41.48281,-87.33281,PPL,35224
4923531,Michigan City,US,41.70754,-86.89503,PPL,31459
4923670,Mishawaka,US,41.66199,-86.15862,PPL,48261
4924006,Muncie,US,40.19338,-85.38636,PPLA2,70087
4924014,Munster,US,41.56448,-87.51254,PPL,22984
4924104,New Haven,US,41.0706,-85.01441,PPL,15709
4924198,Noblesville,US,40.04559,-86.0086,PPLA2,59093
4925006,Portage,US,41.57587,-87.17615,PPL,36738
4926170,Schererville,US,41.47892,-87.45476,PPL,28791
4926563,South Bend,US,41.68338,-86.25001,PPLA2,101516
4927537,Valparaiso,US,41.47309,-87.06114,PPLA2,32626
4928096,West Lafayette,US,40.42587,-86.90807,PPL,45550
4928118,Westfield,US,40.04282,-86.12749,PPL,36738
4928662,Abington,US,42.10482,-70.94532,PPL,15985
4928703,Acton,US,42.48509,-71.43284,PPL,20897
4928788,Agawam,US,42.06954,-72.61481,PPL,28761
4929004,Amesbury,US,42.85842,-70.93005,PPL,18313
4929022,Amherst,US,42.36723,-72.51852,PPL,39833
4929023,Amherst Center,US,42.37537,-72.51925,PPL,19065
4929180,Arlington,US,42.41537,-71.15644,PPL,42844
4929283,Ashland,US,42.26121,-71.4634,PPL,15802
4929399,Attleboro,US,41.94454,-71.28561,PPL,44284
4929417,Auburn,US,42.19454,-71.83563,PPL,16724
4929771,Barnstable,US,41.70011,-70.29947,PPLA2,47821
4930282,Belmont,US,42.39593,-71.17867,PPL,24729
4930505,Beverly,US,42.55843,-70.88005,PPL,41186
4930511,Beverly Cove,US,42.55343,-70.85366,PPL,40365
4930577,Billerica,US,42.55843,-71.26895,PPL,39904
4930956,Boston,US,42.35843,-71.05977,PPLA,675647
4931429,Brockton,US,42.08343,-71.01838,PPL,95314
4931482,Brookline,US,42.33176,-71.12116,PPL,58732
4931737,Burlington,US,42.50482,-71.19561,PPL,24498
4931972,Cambridge,US,42.3751,-71.10561,PPL,110402
4932214,Canton,US,42.15843,-71.14477,PPL,21679
4932869,Chelmsford,US,42.59981,-71.36728,PPL,33925
4932879,Chelsea,US,42.39176,-71.03283,PPL,39398
4933002,Chicopee,US,42.1487,-72.60787,PPL,56741
4933743,Concord,US,42.46037,-71.34895,PPL,16810
4934500,Danvers,US,42.57509,-70.93005,PPL,26493
4934664,Dedham,US,42.24177,-71.16616,PPLA2,24729
4935038,Dracut,US,42.67037,-71.30201,PPL,28831
4935211,Duxbury,US,42.04177,-70.67226,PPL,15059
4935434,East Longmeadow,US,42.06454,-72.51259,PPL,15102
4935582,Easthampton,US,42.26676,-72.66898,PPL,16611
4935623,Easton,US,42.02454,-71.12866,PPL,23459
4936008,Everett,US,42.40843,-71.05366,PPL,46050
4936087,Fairhaven,US,41.6376,-70.90365,PPL,16453
4936159,Fall River,US,41.70149,-71.15505,PPL,94000
4936812,Fitchburg,US,42.58342,-71.8023,PPL,40545
4937230,Framingham,US,42.27926,-71.41617,PPL,68318
4937232,Framingham Center,US,42.29732,-71.43701,PPL,65413
4937276,Franklin,US,42.08343,-71.39673,PPL,30636
4937557,Gardner,US,42.57509,-71.99813,PPL,20333
4937829,Gloucester,US,42.61405,-70.66313,PPL,29781
4938048,Grafton,US,42.20704,-71.68562,PPL,16583
4938378,Greenfield,US,42.58759,-72.59953,PPL,19753
4938836,Hanover,US,42.11316,-70.81199,PPL,16906
4939085,Haverhill,US,42.7762,-71.07728,PPL,62765
4939647,Holden,US,42.35176,-71.86341,PPL,17016
4939783,Holyoke,US,42.20426,-72.6162,PPL,40684
4940764,Jamaica Plain,US,42.30982,-71.12033,PPLX,37468
4941720,Lawrence,US,42.70704,-71.16311,PPL,80231
4941873,Leominster,US,42.52509,-71.75979,PPL,41569
4941935,Lexington,US,42.44732,-71.2245,PPL,31394
4942508,Longmeadow,US,42.0501,-72.58287,PPL,15784
4942618,Lowell,US,42.63342,-71.31617,PPL,110699
4942744,Ludlow,US,42.16009,-72.47592,PPL,22201
4942807,Lynn,US,42.46676,-70.94949,PPL,92457
4942939,Malden,US,42.4251,-71.06616,PPL,61068
4943021,Mansfield,US,42.03343,-71.21894,PPL,23380
4943097,Marblehead,US,42.5001,-70.85783,PPL,19808
4943170,Marlborough,US,42.34593,-71.55229,PPL,39818
4943629,Medford,US,42.41843,-71.10616,PPL,57403
4943677,Melrose,US,42.45843,-71.06616,PPL,27997
4943828,Methuen,US,42.7262,-71.19089,PPL,52044
4943888,Middleborough,US,41.89316,-70.91115,PPL,23116
4943958,Milford,US,42.13982,-71.51617,PPL,25055
4944193,Milton,US,42.24954,-71.06616,PPL,27003
4944994,Natick,US,42.28343,-71.3495,PPL,32276
4945055,Needham,US,42.28343,-71.23283,PPL,28886
